[[2, 5], [3, 5], [4, 5], [6, 7]]
[40, 16, 42, 49, 9, 18, 51]
[40, 16, 42, 49, 52, 9, 18]
[40, 16, 42, 49, 9, 18, 53]
[40, 16, 42, 49, 9, 18, 54]
[40, 16, 42, 50, 9, 18, 51]
[40, 16, 42, 50, 52, 9, 18]
[40, 16, 42, 50, 9, 18, 53]
[40, 16, 42, 50, 9, 18, 54]
[40, 16, 42, 52, 9, 18, 51]
[40, 16, 42, 9, 18, 51, 53]
[40, 16, 42, 9, 18, 51, 54]
[40, 16, 42, 52, 9, 18, 53]
[40, 16, 42, 52, 9, 18, 54]
[40, 16, 42, 9, 18, 53, 54]
[40, 16, 49, 43, 9, 18, 44]
[40, 16, 43, 50, 9, 18, 44]
[40, 16, 43, 9, 18, 44, 51]
[40, 16, 43, 52, 9, 18, 44]
[40, 16, 43, 9, 18, 44, 53]
[40, 16, 43, 9, 18, 44, 54]
[40, 16, 49, 43, 50, 9, 18]
[40, 16, 49, 43, 9, 18, 51]
[40, 16, 49, 43, 52, 9, 18]
[40, 16, 49, 43, 9, 18, 53]
[40, 16, 49, 43, 9, 18, 54]
[40, 16, 43, 50, 9, 18, 51]
[40, 16, 43, 50, 52, 9, 18]
[40, 16, 43, 50, 9, 18, 53]
[40, 16, 43, 50, 9, 18, 54]
[40, 16, 43, 52, 9, 18, 51]
[40, 16, 43, 9, 18, 51, 53]
[40, 16, 43, 9, 18, 51, 54]
[40, 16, 43, 52, 9, 18, 53]
[40, 16, 43, 52, 9, 18, 54]
[40, 16, 43, 9, 18, 53, 54]
[40, 16, 49, 50, 9, 18, 44]
[40, 16, 49, 9, 18, 44, 51]
[40, 16, 49, 52, 9, 18, 44]
[40, 16, 49, 9, 18, 44, 53]
[40, 16, 49, 9, 18, 44, 54]
[40, 16, 50, 9, 18, 44, 51]
[40, 16, 50, 52, 9, 18, 44]
[40, 16, 50, 9, 18, 44, 53]
[40, 16, 50, 9, 18, 44, 54]
[40, 16, 52, 9, 18, 44, 51]
[40, 16, 9, 18, 44, 51, 53]
[40, 16, 9, 18, 44, 51, 54]
[40, 16, 52, 9, 18, 44, 53]
[40, 16, 52, 9, 18, 44, 54]
[40, 16, 9, 18, 44, 53, 54]
[40, 16, 49, 50, 9, 18, 51]
[40, 16, 49, 50, 52, 9, 18]
[40, 16, 49, 50, 9, 18, 53]
[40, 16, 49, 50, 9, 18, 54]
[40, 16, 49, 52, 9, 18, 51]
[40, 16, 49, 9, 18, 51, 53]
[40, 16, 49, 9, 18, 51, 54]
[40, 16, 49, 52, 9, 18, 53]
[40, 16, 49, 52, 9, 18, 54]
[40, 16, 49, 9, 18, 53, 54]
[40, 16, 50, 52, 9, 18, 51]
[40, 16, 50, 9, 18, 51, 53]
[40, 16, 50, 9, 18, 51, 54]
[40, 16, 50, 52, 9, 18, 53]
[40, 16, 50, 52, 9, 18, 54]
[40, 16, 50, 9, 18, 53, 54]
[40, 16, 52, 9, 18, 51, 53]
[40, 16, 52, 9, 18, 51, 54]
[40, 16, 9, 18, 51, 53, 54]
[40, 16, 52, 9, 18, 53, 54]
[16, 42, 49, 43, 9, 18, 44]
[16, 42, 43, 50, 9, 18, 44]
[16, 42, 43, 9, 18, 44, 51]
[16, 42, 43, 52, 9, 18, 44]
[16, 42, 43, 9, 18, 44, 53]
[16, 42, 43, 9, 18, 44, 54]
[16, 42, 49, 43, 50, 9, 18]
[16, 42, 49, 43, 9, 18, 51]
[16, 42, 49, 43, 52, 9, 18]
[16, 42, 49, 43, 9, 18, 53]
[16, 42, 49, 43, 9, 18, 54]
[16, 42, 43, 50, 9, 18, 51]
[16, 42, 43, 50, 52, 9, 18]
[16, 42, 43, 50, 9, 18, 53]
[16, 42, 43, 50, 9, 18, 54]
[16, 42, 43, 52, 9, 18, 51]
[16, 42, 43, 9, 18, 51, 53]
[16, 42, 43, 9, 18, 51, 54]
[16, 42, 43, 52, 9, 18, 53]
[16, 42, 43, 52, 9, 18, 54]
[16, 42, 43, 9, 18, 53, 54]
[16, 42, 49, 50, 9, 18, 44]
[16, 42, 49, 9, 18, 44, 51]
[16, 42, 49, 52, 9, 18, 44]
[16, 42, 49, 9, 18, 44, 53]
[16, 42, 49, 9, 18, 44, 54]
[16, 42, 50, 9, 18, 44, 51]
[16, 42, 50, 52, 9, 18, 44]
[16, 42, 50, 9, 18, 44, 53]
[16, 42, 50, 9, 18, 44, 54]
[16, 42, 52, 9, 18, 44, 51]
[16, 42, 9, 18, 44, 51, 53]
[16, 42, 9, 18, 44, 51, 54]
[16, 42, 52, 9, 18, 44, 53]
[16, 42, 52, 9, 18, 44, 54]
[16, 42, 9, 18, 44, 53, 54]
[16, 42, 49, 50, 9, 18, 51]
[16, 42, 49, 50, 52, 9, 18]
[16, 42, 49, 50, 9, 18, 53]
[16, 42, 49, 50, 9, 18, 54]
[16, 42, 49, 52, 9, 18, 51]
[16, 42, 49, 9, 18, 51, 53]
[16, 42, 49, 9, 18, 51, 54]
[16, 42, 49, 52, 9, 18, 53]
[16, 42, 49, 52, 9, 18, 54]
[16, 42, 49, 9, 18, 53, 54]
[16, 42, 50, 52, 9, 18, 51]
[16, 42, 50, 9, 18, 51, 53]
[16, 42, 50, 9, 18, 51, 54]
[16, 42, 50, 52, 9, 18, 53]
[16, 42, 50, 52, 9, 18, 54]
[16, 42, 50, 9, 18, 53, 54]
[16, 42, 52, 9, 18, 51, 53]
[16, 42, 52, 9, 18, 51, 54]
[16, 42, 9, 18, 51, 53, 54]
[16, 42, 52, 9, 18, 53, 54]
[16, 49, 43, 50, 9, 18, 44]
[16, 49, 43, 9, 18, 44, 51]
[16, 49, 43, 52, 9, 18, 44]
[16, 49, 43, 9, 18, 44, 53]
[16, 49, 43, 9, 18, 44, 54]
[16, 43, 50, 9, 18, 44, 51]
[16, 43, 50, 52, 9, 18, 44]
[16, 43, 50, 9, 18, 44, 53]
[16, 43, 50, 9, 18, 44, 54]
[16, 43, 52, 9, 18, 44, 51]
[16, 43, 9, 18, 44, 51, 53]
[16, 43, 9, 18, 44, 51, 54]
[16, 43, 52, 9, 18, 44, 53]
[16, 43, 52, 9, 18, 44, 54]
[16, 43, 9, 18, 44, 53, 54]
[16, 49, 43, 50, 9, 18, 51]
[16, 49, 43, 50, 52, 9, 18]
[16, 49, 43, 50, 9, 18, 53]
[16, 49, 43, 50, 9, 18, 54]
[16, 49, 43, 52, 9, 18, 51]
[16, 49, 43, 9, 18, 51, 53]
[16, 49, 43, 9, 18, 51, 54]
[16, 49, 43, 52, 9, 18, 53]
[16, 49, 43, 52, 9, 18, 54]
[16, 49, 43, 9, 18, 53, 54]
[16, 43, 50, 52, 9, 18, 51]
[16, 43, 50, 9, 18, 51, 53]
[16, 43, 50, 9, 18, 51, 54]
[16, 43, 50, 52, 9, 18, 53]
[16, 43, 50, 52, 9, 18, 54]
[16, 43, 50, 9, 18, 53, 54]
[16, 43, 52, 9, 18, 51, 53]
[16, 43, 52, 9, 18, 51, 54]
[16, 43, 9, 18, 51, 53, 54]
[16, 43, 52, 9, 18, 53, 54]
[16, 49, 50, 9, 18, 44, 51]
[16, 49, 50, 52, 9, 18, 44]
[16, 49, 50, 9, 18, 44, 53]
[16, 49, 50, 9, 18, 44, 54]
[16, 49, 52, 9, 18, 44, 51]
[16, 49, 9, 18, 44, 51, 53]
[16, 49, 9, 18, 44, 51, 54]
[16, 49, 52, 9, 18, 44, 53]
[16, 49, 52, 9, 18, 44, 54]
[16, 49, 9, 18, 44, 53, 54]
[16, 50, 52, 9, 18, 44, 51]
[16, 50, 9, 18, 44, 51, 53]
[16, 50, 9, 18, 44, 51, 54]
[16, 50, 52, 9, 18, 44, 53]
[16, 50, 52, 9, 18, 44, 54]
[16, 50, 9, 18, 44, 53, 54]
[16, 52, 9, 18, 44, 51, 53]
[16, 52, 9, 18, 44, 51, 54]
[16, 9, 18, 44, 51, 53, 54]
[16, 52, 9, 18, 44, 53, 54]
[16, 49, 50, 52, 9, 18, 51]
[16, 49, 50, 9, 18, 51, 53]
[16, 49, 50, 9, 18, 51, 54]
[16, 49, 50, 52, 9, 18, 53]
[16, 49, 50, 52, 9, 18, 54]
[16, 49, 50, 9, 18, 53, 54]
[16, 49, 52, 9, 18, 51, 53]
[16, 49, 52, 9, 18, 51, 54]
[16, 49, 9, 18, 51, 53, 54]
[16, 49, 52, 9, 18, 53, 54]
[16, 50, 52, 9, 18, 51, 53]
[16, 50, 52, 9, 18, 51, 54]
[16, 50, 9, 18, 51, 53, 54]
[16, 50, 52, 9, 18, 53, 54]
[16, 52, 9, 18, 51, 53, 54]
[40, 16, 42, 49, 43, 9, 44]
[40, 16, 42, 43, 50, 9, 44]
[40, 16, 42, 43, 9, 44, 51]
[40, 16, 42, 43, 52, 9, 44]
[40, 16, 42, 43, 9, 44, 53]
[40, 16, 42, 43, 9, 44, 54]
[40, 16, 42, 49, 43, 50, 9]
[40, 16, 42, 49, 43, 9, 51]
[40, 16, 42, 49, 43, 52, 9]
[40, 16, 42, 49, 43, 9, 53]
[40, 16, 42, 49, 43, 9, 54]
[40, 16, 42, 43, 50, 9, 51]
[40, 16, 42, 43, 50, 52, 9]
[40, 16, 42, 43, 50, 9, 53]
[40, 16, 42, 43, 50, 9, 54]
[40, 16, 42, 43, 52, 9, 51]
[40, 16, 42, 43, 9, 51, 53]
[40, 16, 42, 43, 9, 51, 54]
[40, 16, 42, 43, 52, 9, 53]
[40, 16, 42, 43, 52, 9, 54]
[40, 16, 42, 43, 9, 53, 54]
[40, 16, 42, 49, 50, 9, 44]
[40, 16, 42, 49, 9, 44, 51]
[40, 16, 42, 49, 52, 9, 44]
[40, 16, 42, 49, 9, 44, 53]
[40, 16, 42, 49, 9, 44, 54]
[40, 16, 42, 50, 9, 44, 51]
[40, 16, 42, 50, 52, 9, 44]
[40, 16, 42, 50, 9, 44, 53]
[40, 16, 42, 50, 9, 44, 54]
[40, 16, 42, 52, 9, 44, 51]
[40, 16, 42, 9, 44, 51, 53]
[40, 16, 42, 9, 44, 51, 54]
[40, 16, 42, 52, 9, 44, 53]
[40, 16, 42, 52, 9, 44, 54]
[40, 16, 42, 9, 44, 53, 54]
[40, 16, 42, 49, 50, 9, 51]
[40, 16, 42, 49, 50, 52, 9]
[40, 16, 42, 49, 50, 9, 53]
[40, 16, 42, 49, 50, 9, 54]
[40, 16, 42, 49, 52, 9, 51]
[40, 16, 42, 49, 9, 51, 53]
[40, 16, 42, 49, 9, 51, 54]
[40, 16, 42, 49, 52, 9, 53]
[40, 16, 42, 49, 52, 9, 54]
[40, 16, 42, 49, 9, 53, 54]
[40, 16, 42, 50, 52, 9, 51]
[40, 16, 42, 50, 9, 51, 53]
[40, 16, 42, 50, 9, 51, 54]
[40, 16, 42, 50, 52, 9, 53]
[40, 16, 42, 50, 52, 9, 54]
[40, 16, 42, 50, 9, 53, 54]
[40, 16, 42, 52, 9, 51, 53]
[40, 16, 42, 52, 9, 51, 54]
[40, 16, 42, 9, 51, 53, 54]
[40, 16, 42, 52, 9, 53, 54]
[40, 16, 49, 43, 50, 9, 44]
[40, 16, 49, 43, 9, 44, 51]
[40, 16, 49, 43, 52, 9, 44]
[40, 16, 49, 43, 9, 44, 53]
[40, 16, 49, 43, 9, 44, 54]
[40, 16, 43, 50, 9, 44, 51]
[40, 16, 43, 50, 52, 9, 44]
[40, 16, 43, 50, 9, 44, 53]
[40, 16, 43, 50, 9, 44, 54]
[40, 16, 43, 52, 9, 44, 51]
[40, 16, 43, 9, 44, 51, 53]
[40, 16, 43, 9, 44, 51, 54]
[40, 16, 43, 52, 9, 44, 53]
[40, 16, 43, 52, 9, 44, 54]
[40, 16, 43, 9, 44, 53, 54]
[40, 16, 49, 43, 50, 9, 51]
[40, 16, 49, 43, 50, 52, 9]
[40, 16, 49, 43, 50, 9, 53]
[40, 16, 49, 43, 50, 9, 54]
[40, 16, 49, 43, 52, 9, 51]
[40, 16, 49, 43, 9, 51, 53]
[40, 16, 49, 43, 9, 51, 54]
[40, 16, 49, 43, 52, 9, 53]
[40, 16, 49, 43, 52, 9, 54]
[40, 16, 49, 43, 9, 53, 54]
[40, 16, 43, 50, 52, 9, 51]
[40, 16, 43, 50, 9, 51, 53]
[40, 16, 43, 50, 9, 51, 54]
[40, 16, 43, 50, 52, 9, 53]
[40, 16, 43, 50, 52, 9, 54]
[40, 16, 43, 50, 9, 53, 54]
[40, 16, 43, 52, 9, 51, 53]
[40, 16, 43, 52, 9, 51, 54]
[40, 16, 43, 9, 51, 53, 54]
[40, 16, 43, 52, 9, 53, 54]
[40, 16, 49, 50, 9, 44, 51]
[40, 16, 49, 50, 52, 9, 44]
[40, 16, 49, 50, 9, 44, 53]
[40, 16, 49, 50, 9, 44, 54]
[40, 16, 49, 52, 9, 44, 51]
[40, 16, 49, 9, 44, 51, 53]
[40, 16, 49, 9, 44, 51, 54]
[40, 16, 49, 52, 9, 44, 53]
[40, 16, 49, 52, 9, 44, 54]
[40, 16, 49, 9, 44, 53, 54]
[40, 16, 50, 52, 9, 44, 51]
[40, 16, 50, 9, 44, 51, 53]
[40, 16, 50, 9, 44, 51, 54]
[40, 16, 50, 52, 9, 44, 53]
[40, 16, 50, 52, 9, 44, 54]
[40, 16, 50, 9, 44, 53, 54]
[40, 16, 52, 9, 44, 51, 53]
[40, 16, 52, 9, 44, 51, 54]
[40, 16, 9, 44, 51, 53, 54]
[40, 16, 52, 9, 44, 53, 54]
[40, 16, 49, 50, 52, 9, 51]
[40, 16, 49, 50, 9, 51, 53]
[40, 16, 49, 50, 9, 51, 54]
[40, 16, 49, 50, 52, 9, 53]
[40, 16, 49, 50, 52, 9, 54]
[40, 16, 49, 50, 9, 53, 54]
[40, 16, 49, 52, 9, 51, 53]
[40, 16, 49, 52, 9, 51, 54]
[40, 16, 49, 9, 51, 53, 54]
[40, 16, 49, 52, 9, 53, 54]
[40, 16, 50, 52, 9, 51, 53]
[40, 16, 50, 52, 9, 51, 54]
[40, 16, 50, 9, 51, 53, 54]
[40, 16, 50, 52, 9, 53, 54]
[40, 16, 52, 9, 51, 53, 54]
[16, 42, 49, 43, 50, 9, 44]
[16, 42, 49, 43, 9, 44, 51]
[16, 42, 49, 43, 52, 9, 44]
[16, 42, 49, 43, 9, 44, 53]
[16, 42, 49, 43, 9, 44, 54]
[16, 42, 43, 50, 9, 44, 51]
[16, 42, 43, 50, 52, 9, 44]
[16, 42, 43, 50, 9, 44, 53]
[16, 42, 43, 50, 9, 44, 54]
[16, 42, 43, 52, 9, 44, 51]
[16, 42, 43, 9, 44, 51, 53]
[16, 42, 43, 9, 44, 51, 54]
[16, 42, 43, 52, 9, 44, 53]
[16, 42, 43, 52, 9, 44, 54]
[16, 42, 43, 9, 44, 53, 54]
[16, 42, 49, 43, 50, 9, 51]
[16, 42, 49, 43, 50, 52, 9]
[16, 42, 49, 43, 50, 9, 53]
[16, 42, 49, 43, 50, 9, 54]
[16, 42, 49, 43, 52, 9, 51]
[16, 42, 49, 43, 9, 51, 53]
[16, 42, 49, 43, 9, 51, 54]
[16, 42, 49, 43, 52, 9, 53]
[16, 42, 49, 43, 52, 9, 54]
[16, 42, 49, 43, 9, 53, 54]
[16, 42, 43, 50, 52, 9, 51]
[16, 42, 43, 50, 9, 51, 53]
[16, 42, 43, 50, 9, 51, 54]
[16, 42, 43, 50, 52, 9, 53]
[16, 42, 43, 50, 52, 9, 54]
[16, 42, 43, 50, 9, 53, 54]
[16, 42, 43, 52, 9, 51, 53]
[16, 42, 43, 52, 9, 51, 54]
[16, 42, 43, 9, 51, 53, 54]
[16, 42, 43, 52, 9, 53, 54]
[16, 42, 49, 50, 9, 44, 51]
[16, 42, 49, 50, 52, 9, 44]
[16, 42, 49, 50, 9, 44, 53]
[16, 42, 49, 50, 9, 44, 54]
[16, 42, 49, 52, 9, 44, 51]
[16, 42, 49, 9, 44, 51, 53]
[16, 42, 49, 9, 44, 51, 54]
[16, 42, 49, 52, 9, 44, 53]
[16, 42, 49, 52, 9, 44, 54]
[16, 42, 49, 9, 44, 53, 54]
[16, 42, 50, 52, 9, 44, 51]
[16, 42, 50, 9, 44, 51, 53]
[16, 42, 50, 9, 44, 51, 54]
[16, 42, 50, 52, 9, 44, 53]
[16, 42, 50, 52, 9, 44, 54]
[16, 42, 50, 9, 44, 53, 54]
[16, 42, 52, 9, 44, 51, 53]
[16, 42, 52, 9, 44, 51, 54]
[16, 42, 9, 44, 51, 53, 54]
[16, 42, 52, 9, 44, 53, 54]
[16, 42, 49, 50, 52, 9, 51]
[16, 42, 49, 50, 9, 51, 53]
[16, 42, 49, 50, 9, 51, 54]
[16, 42, 49, 50, 52, 9, 53]
[16, 42, 49, 50, 52, 9, 54]
[16, 42, 49, 50, 9, 53, 54]
[16, 42, 49, 52, 9, 51, 53]
[16, 42, 49, 52, 9, 51, 54]
[16, 42, 49, 9, 51, 53, 54]
[16, 42, 49, 52, 9, 53, 54]
[16, 42, 50, 52, 9, 51, 53]
[16, 42, 50, 52, 9, 51, 54]
[16, 42, 50, 9, 51, 53, 54]
[16, 42, 50, 52, 9, 53, 54]
[16, 42, 52, 9, 51, 53, 54]
[16, 49, 43, 50, 9, 44, 51]
[16, 49, 43, 50, 52, 9, 44]
[16, 49, 43, 50, 9, 44, 53]
[16, 49, 43, 50, 9, 44, 54]
[16, 49, 43, 52, 9, 44, 51]
[16, 49, 43, 9, 44, 51, 53]
[16, 49, 43, 9, 44, 51, 54]
[16, 49, 43, 52, 9, 44, 53]
[16, 49, 43, 52, 9, 44, 54]
[16, 49, 43, 9, 44, 53, 54]
[16, 43, 50, 52, 9, 44, 51]
[16, 43, 50, 9, 44, 51, 53]
[16, 43, 50, 9, 44, 51, 54]
[16, 43, 50, 52, 9, 44, 53]
[16, 43, 50, 52, 9, 44, 54]
[16, 43, 50, 9, 44, 53, 54]
[16, 43, 52, 9, 44, 51, 53]
[16, 43, 52, 9, 44, 51, 54]
[16, 43, 9, 44, 51, 53, 54]
[16, 43, 52, 9, 44, 53, 54]
[16, 49, 43, 50, 52, 9, 51]
[16, 49, 43, 50, 9, 51, 53]
[16, 49, 43, 50, 9, 51, 54]
[16, 49, 43, 50, 52, 9, 53]
[16, 49, 43, 50, 52, 9, 54]
[16, 49, 43, 50, 9, 53, 54]
[16, 49, 43, 52, 9, 51, 53]
[16, 49, 43, 52, 9, 51, 54]
[16, 49, 43, 9, 51, 53, 54]
[16, 49, 43, 52, 9, 53, 54]
[16, 43, 50, 52, 9, 51, 53]
[16, 43, 50, 52, 9, 51, 54]
[16, 43, 50, 9, 51, 53, 54]
[16, 43, 50, 52, 9, 53, 54]
[16, 43, 52, 9, 51, 53, 54]
[16, 49, 50, 52, 9, 44, 51]
[16, 49, 50, 9, 44, 51, 53]
[16, 49, 50, 9, 44, 51, 54]
[16, 49, 50, 52, 9, 44, 53]
[16, 49, 50, 52, 9, 44, 54]
[16, 49, 50, 9, 44, 53, 54]
[16, 49, 52, 9, 44, 51, 53]
[16, 49, 52, 9, 44, 51, 54]
[16, 49, 9, 44, 51, 53, 54]
[16, 49, 52, 9, 44, 53, 54]
[16, 50, 52, 9, 44, 51, 53]
[16, 50, 52, 9, 44, 51, 54]
[16, 50, 9, 44, 51, 53, 54]
[16, 50, 52, 9, 44, 53, 54]
[16, 52, 9, 44, 51, 53, 54]
[16, 49, 50, 52, 9, 51, 53]
[16, 49, 50, 52, 9, 51, 54]
[16, 49, 50, 9, 51, 53, 54]
[16, 49, 50, 52, 9, 53, 54]
[16, 49, 52, 9, 51, 53, 54]
[16, 50, 52, 9, 51, 53, 54]
[40, 42, 17, 43, 9, 18, 44]
[40, 42, 49, 17, 43, 9, 18]
[40, 42, 17, 43, 50, 9, 18]
[40, 42, 17, 43, 9, 18, 51]
[40, 42, 17, 43, 52, 9, 18]
[40, 42, 17, 43, 9, 18, 53]
[40, 42, 17, 43, 9, 18, 54]
[40, 42, 49, 17, 9, 18, 44]
[40, 42, 17, 50, 9, 18, 44]
[40, 42, 17, 9, 18, 44, 51]
[40, 42, 17, 52, 9, 18, 44]
[40, 42, 17, 9, 18, 44, 53]
[40, 42, 17, 9, 18, 44, 54]
[40, 42, 49, 17, 50, 9, 18]
[40, 42, 49, 17, 9, 18, 51]
[40, 42, 49, 17, 52, 9, 18]
[40, 42, 49, 17, 9, 18, 53]
[40, 42, 49, 17, 9, 18, 54]
[40, 42, 17, 50, 9, 18, 51]
[40, 42, 17, 50, 52, 9, 18]
[40, 42, 17, 50, 9, 18, 53]
[40, 42, 17, 50, 9, 18, 54]
[40, 42, 17, 52, 9, 18, 51]
[40, 42, 17, 9, 18, 51, 53]
[40, 42, 17, 9, 18, 51, 54]
[40, 42, 17, 52, 9, 18, 53]
[40, 42, 17, 52, 9, 18, 54]
[40, 42, 17, 9, 18, 53, 54]
[40, 49, 17, 43, 9, 18, 44]
[40, 17, 43, 50, 9, 18, 44]
[40, 17, 43, 9, 18, 44, 51]
[40, 17, 43, 52, 9, 18, 44]
[40, 17, 43, 9, 18, 44, 53]
[40, 17, 43, 9, 18, 44, 54]
[40, 49, 17, 43, 50, 9, 18]
[40, 49, 17, 43, 9, 18, 51]
[40, 49, 17, 43, 52, 9, 18]
[40, 49, 17, 43, 9, 18, 53]
[40, 49, 17, 43, 9, 18, 54]
[40, 17, 43, 50, 9, 18, 51]
[40, 17, 43, 50, 52, 9, 18]
[40, 17, 43, 50, 9, 18, 53]
[40, 17, 43, 50, 9, 18, 54]
[40, 17, 43, 52, 9, 18, 51]
[40, 17, 43, 9, 18, 51, 53]
[40, 17, 43, 9, 18, 51, 54]
[40, 17, 43, 52, 9, 18, 53]
[40, 17, 43, 52, 9, 18, 54]
[40, 17, 43, 9, 18, 53, 54]
[40, 49, 17, 50, 9, 18, 44]
[40, 49, 17, 9, 18, 44, 51]
[40, 49, 17, 52, 9, 18, 44]
[40, 49, 17, 9, 18, 44, 53]
[40, 49, 17, 9, 18, 44, 54]
[40, 17, 50, 9, 18, 44, 51]
[40, 17, 50, 52, 9, 18, 44]
[40, 17, 50, 9, 18, 44, 53]
[40, 17, 50, 9, 18, 44, 54]
[40, 17, 52, 9, 18, 44, 51]
[40, 17, 9, 18, 44, 51, 53]
[40, 17, 9, 18, 44, 51, 54]
[40, 17, 52, 9, 18, 44, 53]
[40, 17, 52, 9, 18, 44, 54]
[40, 17, 9, 18, 44, 53, 54]
[40, 49, 17, 50, 9, 18, 51]
[40, 49, 17, 50, 52, 9, 18]
[40, 49, 17, 50, 9, 18, 53]
[40, 49, 17, 50, 9, 18, 54]
[40, 49, 17, 52, 9, 18, 51]
[40, 49, 17, 9, 18, 51, 53]
[40, 49, 17, 9, 18, 51, 54]
[40, 49, 17, 52, 9, 18, 53]
[40, 49, 17, 52, 9, 18, 54]
[40, 49, 17, 9, 18, 53, 54]
[40, 17, 50, 52, 9, 18, 51]
[40, 17, 50, 9, 18, 51, 53]
[40, 17, 50, 9, 18, 51, 54]
[40, 17, 50, 52, 9, 18, 53]
[40, 17, 50, 52, 9, 18, 54]
[40, 17, 50, 9, 18, 53, 54]
[40, 17, 52, 9, 18, 51, 53]
[40, 17, 52, 9, 18, 51, 54]
[40, 17, 9, 18, 51, 53, 54]
[40, 17, 52, 9, 18, 53, 54]
[42, 49, 17, 43, 9, 18, 44]
[42, 17, 43, 50, 9, 18, 44]
[42, 17, 43, 9, 18, 44, 51]
[42, 17, 43, 52, 9, 18, 44]
[42, 17, 43, 9, 18, 44, 53]
[42, 17, 43, 9, 18, 44, 54]
[42, 49, 17, 43, 50, 9, 18]
[42, 49, 17, 43, 9, 18, 51]
[42, 49, 17, 43, 52, 9, 18]
[42, 49, 17, 43, 9, 18, 53]
[42, 49, 17, 43, 9, 18, 54]
[42, 17, 43, 50, 9, 18, 51]
[42, 17, 43, 50, 52, 9, 18]
[42, 17, 43, 50, 9, 18, 53]
[42, 17, 43, 50, 9, 18, 54]
[42, 17, 43, 52, 9, 18, 51]
[42, 17, 43, 9, 18, 51, 53]
[42, 17, 43, 9, 18, 51, 54]
[42, 17, 43, 52, 9, 18, 53]
[42, 17, 43, 52, 9, 18, 54]
[42, 17, 43, 9, 18, 53, 54]
[42, 49, 17, 50, 9, 18, 44]
[42, 49, 17, 9, 18, 44, 51]
[42, 49, 17, 52, 9, 18, 44]
[42, 49, 17, 9, 18, 44, 53]
[42, 49, 17, 9, 18, 44, 54]
[42, 17, 50, 9, 18, 44, 51]
[42, 17, 50, 52, 9, 18, 44]
[42, 17, 50, 9, 18, 44, 53]
[42, 17, 50, 9, 18, 44, 54]
[42, 17, 52, 9, 18, 44, 51]
[42, 17, 9, 18, 44, 51, 53]
[42, 17, 9, 18, 44, 51, 54]
[42, 17, 52, 9, 18, 44, 53]
[42, 17, 52, 9, 18, 44, 54]
[42, 17, 9, 18, 44, 53, 54]
[42, 49, 17, 50, 9, 18, 51]
[42, 49, 17, 50, 52, 9, 18]
[42, 49, 17, 50, 9, 18, 53]
[42, 49, 17, 50, 9, 18, 54]
[42, 49, 17, 52, 9, 18, 51]
[42, 49, 17, 9, 18, 51, 53]
[42, 49, 17, 9, 18, 51, 54]
[42, 49, 17, 52, 9, 18, 53]
[42, 49, 17, 52, 9, 18, 54]
[42, 49, 17, 9, 18, 53, 54]
[42, 17, 50, 52, 9, 18, 51]
[42, 17, 50, 9, 18, 51, 53]
[42, 17, 50, 9, 18, 51, 54]
[42, 17, 50, 52, 9, 18, 53]
[42, 17, 50, 52, 9, 18, 54]
[42, 17, 50, 9, 18, 53, 54]
[42, 17, 52, 9, 18, 51, 53]
[42, 17, 52, 9, 18, 51, 54]
[42, 17, 9, 18, 51, 53, 54]
[42, 17, 52, 9, 18, 53, 54]
[49, 17, 43, 50, 9, 18, 44]
[49, 17, 43, 9, 18, 44, 51]
[49, 17, 43, 52, 9, 18, 44]
[49, 17, 43, 9, 18, 44, 53]
[49, 17, 43, 9, 18, 44, 54]
[17, 43, 50, 9, 18, 44, 51]
[17, 43, 50, 52, 9, 18, 44]
[17, 43, 50, 9, 18, 44, 53]
[17, 43, 50, 9, 18, 44, 54]
[17, 43, 52, 9, 18, 44, 51]
[17, 43, 9, 18, 44, 51, 53]
[17, 43, 9, 18, 44, 51, 54]
[17, 43, 52, 9, 18, 44, 53]
[17, 43, 52, 9, 18, 44, 54]
[17, 43, 9, 18, 44, 53, 54]
[49, 17, 43, 50, 9, 18, 51]
[49, 17, 43, 50, 52, 9, 18]
[49, 17, 43, 50, 9, 18, 53]
[49, 17, 43, 50, 9, 18, 54]
[49, 17, 43, 52, 9, 18, 51]
[49, 17, 43, 9, 18, 51, 53]
[49, 17, 43, 9, 18, 51, 54]
[49, 17, 43, 52, 9, 18, 53]
[49, 17, 43, 52, 9, 18, 54]
[49, 17, 43, 9, 18, 53, 54]
[17, 43, 50, 52, 9, 18, 51]
[17, 43, 50, 9, 18, 51, 53]
[17, 43, 50, 9, 18, 51, 54]
[17, 43, 50, 52, 9, 18, 53]
[17, 43, 50, 52, 9, 18, 54]
[17, 43, 50, 9, 18, 53, 54]
[17, 43, 52, 9, 18, 51, 53]
[17, 43, 52, 9, 18, 51, 54]
[17, 43, 9, 18, 51, 53, 54]
[17, 43, 52, 9, 18, 53, 54]
[49, 17, 50, 9, 18, 44, 51]
[49, 17, 50, 52, 9, 18, 44]
[49, 17, 50, 9, 18, 44, 53]
[49, 17, 50, 9, 18, 44, 54]
[49, 17, 52, 9, 18, 44, 51]
[49, 17, 9, 18, 44, 51, 53]
[49, 17, 9, 18, 44, 51, 54]
[49, 17, 52, 9, 18, 44, 53]
[49, 17, 52, 9, 18, 44, 54]
[49, 17, 9, 18, 44, 53, 54]
[17, 50, 52, 9, 18, 44, 51]
[17, 50, 9, 18, 44, 51, 53]
